relative_path,extension,bytes,sha256,width_px,height_px,format
reports/image/contract__channel-interference-impairments__channel-quality-timeline.png,.png,41095,6ffd111396dfdd4670245ce5e16fbedc67bce879265177428f10e80a5a840c91,1100,620,PNG
reports/image/contract__channel-interference-impairments__interference-power-timeline.png,.png,37882,fc9a4addabef1c7dd86bc92d1f8eabbf25b997749deafb51c273e285ddce8c42,1100,620,PNG
reports/image/contract__channel-interference-impairments__timing-offset-true-vs-estimated-vs-residual.png,.png,36465,b6b325a4a36c9c952e1fac0ee2b034016307f21009865a4abf4a0344e984fd7e,1100,620,PNG
reports/image/contract__csi-rs__csi-rs-resource-occupancy.png,.png,46060,a70eb0317c235f09c662e632bb8242a267adb1b84649225a7db61db490b52d16,1180,760,PNG
reports/image/contract__csi-rs__port-usage-chart.png,.png,40094,d0959d4072b893d5d095f244a1b7960d4fbe5f37783a41ed4bda59a814601789,1100,620,PNG
reports/image/contract__dl-control-phy-pdcch__aggregation-level-distribution.png,.png,24061,66c58d6538559e8539d332fd29f3dddfefc077422b9e09ad0c4e083f9191cd0a,1100,620,PNG
reports/image/contract__dl-control-phy-pdcch__cce-usage-heatmap.png,.png,37600,379cf56aa8719827da5676fe23d3798914f933cfaea04e9d952051c9d12111af,1100,620,PNG
reports/image/contract__dl-control-phy-pdcch__pdcch-decode-success-failure-trend-if-applicable.png,.png,32237,1b41a5bc0686260512524b146b3e8ff4a66be6c16406a39d1c3093998c205d38,1100,620,PNG
reports/image/contract__dl-control-phy-pdcch__pdcch-dmrs-occupancy.png,.png,32380,26e84f9ead222b9ad6118a6346d92836ec3674b5ea35971870359f449e98ea03,1100,620,PNG
reports/image/contract__fixed-snr-sinr-sweep-validation__dl-ber-vs-snr.png,.png,30449,28e1a3fb1bd5fcf24ce9563cf3fa9afd67a600f36b005768135d8b04f63b9da8,1100,620,PNG
reports/image/contract__fixed-snr-sinr-sweep-validation__dl-bler-vs-snr.png,.png,30328,a383d99ee3f4040af8123e1af97028b132affe671385e625c0c0258d16036a84,1100,620,PNG
reports/image/contract__fixed-snr-sinr-sweep-validation__measured-sinr-vs-configured-snr.png,.png,36472,81ac7b382b934d0e0fd3956badb4bc7ac37fe555b52decfb943eb6364c811212,1100,620,PNG
reports/image/contract__fixed-snr-sinr-sweep-validation__throughput-vs-snr.png,.png,33190,e470a1330680d56e5e79291a9eda846a776e8e7bbdbd53a42a5ca903d4e475b0,1100,620,PNG
reports/image/contract__fixed-snr-sinr-sweep-validation__ul-ber-vs-snr.png,.png,30086,0079f43601bc1b896b960d1f7ee11d0e060dc8c9400185c8e8f60a3156321dce,1100,620,PNG
reports/image/contract__fixed-snr-sinr-sweep-validation__ul-bler-vs-snr.png,.png,30116,d46263c9f4dffca2de6fa42503d21dff84a754d46d191707fb0a65451e41ef89,1100,620,PNG
reports/image/contract__generic-investigator-views__config-vs-measured-conflict-dashboard.png,.png,34702,90420d46c0ece25c643e674c4b991b057b869fa80ff4e7497c6831f7f6e80ae2,1100,620,PNG
reports/image/contract__generic-investigator-views__investigator-stage-lineage-graph.png,.png,34193,1e843047bb60ae135d06363b3bf3e3acb8d7d3eea633e76fc6aa3c5f2dc42162,1100,620,PNG
reports/image/contract__generic-investigator-views__partial-or-missing-data-dashboard.png,.png,31182,4937afe3bc864ad2370265357a34adfcfa987ac4b2c1e080354ad175ba981c0f,1100,620,PNG
reports/image/contract__generic-investigator-views__truth-violation-rollup.png,.png,25595,0b11792804aaff803b5429aa7e435607422725d489652d581adbc71fae641840,1100,620,PNG
reports/image/contract__generic-investigator-views__value-semantics-coverage-chart.png,.png,30531,3eb7a75965b533b2759cbdd6b965c08fc00539437c223414e9adbc11b2a2365c,1100,620,PNG
reports/image/contract__geometry-mobility-validation__measured-sinr-vs-slot.png,.png,35596,eb8957b2aae45785a822e2b1c42b79fee0d877c443cf94adc0b8046c3ab4ca5b,1100,620,PNG
reports/image/contract__gnb-side-state-thread-coordinator-phy-mac-api__per-cell-context-health-timeline.png,.png,29781,db08e7ab70f40856acae107686e3284e4f25ad86e64565ead60e2bb6d97c6c21,1100,620,PNG
reports/image/contract__harq-ack-nack-retransmission__ack-nack-timeline.png,.png,28890,0e873a73fc2b5c31a1d6a092daa2660b7ba935d4bb1ab958f52eb8c34a5b3d7a,1100,620,PNG
reports/image/contract__harq-ack-nack-retransmission__combining-gain-histogram.png,.png,29621,d782e644a6f1add006552e02267d60b87f978fd368bdab67e85db42a74228083,1100,620,PNG
reports/image/contract__harq-ack-nack-retransmission__harq-process-timeline.png,.png,32205,30b6f227e59c32ec2e1fec026b4b1c180bdcc4d269ed52317907bff128366418,1100,620,PNG
reports/image/contract__harq-ack-nack-retransmission__residual-bler-by-harq-process.png,.png,30715,65758eb198dc57f67c3a736347a633a52794c0901cc4553044f60f8e8aa16aaf,1100,620,PNG
reports/image/contract__harq-ack-nack-retransmission__retransmission-count-histogram.png,.png,30946,7554e8cbb1ee3697656ad95466a53d5657ffd60be31ad4e7a233a17059fa7f8f,1100,620,PNG
reports/image/contract__harq-ack-nack-retransmission__rv-usage-distribution.png,.png,26978,b1aaefb9fa8e780dd450a7153873297cff6a604a2cc9323f2bf6b738b5fde370,1100,620,PNG
reports/image/contract__measurements-csi-link-adaptation-inputs__applied-vs-measured-runtime-snr-sinr-comparison.png,.png,48316,907c46cdc944042e49935fe59147b5790ef01b66a1ac28fb1b691cbe07659334,1180,700,PNG
reports/image/contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard.png,.png,35001,be265622fec919e342dc1339e27e44bea0a6d8bfa33df649ae38e5f8dd926336,1100,620,PNG
reports/image/contract__measurements-csi-link-adaptation-inputs__cqi-pmi-ri-cri-timeline.png,.png,40696,5ab1485a9a0bdba4e9219479627576c8c4f6545046694904b57a3f1224ccf917,1100,620,PNG
reports/image/contract__measurements-csi-link-adaptation-inputs__measurement-source-coverage-chart.png,.png,31525,412defd6195ffb15f4dda9439bbcc90c6c60d6b539a03ca62be36814528d39c4,1100,620,PNG
reports/image/contract__measurements-csi-link-adaptation-inputs__rsrp-csi-rsrp-timeline.png,.png,33553,3f47f9be20d328bf8a35ba3d5950d32634183c0f5d77bb02363a9f113342a3a5,1100,620,PNG
reports/image/contract__pdsch-dl-data-chain__code-block-count-histogram.png,.png,27238,147200209863daada82a62a121847cebcbd8574b41dca8a5d9298c5b03c9e9e2,1100,620,PNG
reports/image/contract__pdsch-dl-data-chain__dl-resource-grid-heatmap.png,.png,37401,3cbb6fc6b7e533559d065b5fe4fa6dcce1e843e5e5d2b289f4ca4add4b67ca8d,1180,760,PNG
reports/image/contract__pdsch-dl-data-chain__dmrs-ptrs-occupancy-plot.png,.png,35468,fec371256062c96d826590a5aed2581f4f69983e498c82e9a4fc684a4df9f339,1100,620,PNG
reports/image/contract__pdsch-dl-data-chain__mcs-code-rate-timeline.png,.png,33165,b1be46724dc981df66eb4d870c5b544c7cc3eb5ff5b19b77c6e493bb1dd40ee5,1100,620,PNG
reports/image/contract__pdsch-dl-data-chain__precoder-beam-selection-timeline.png,.png,41806,820f2e4339bf74b46b1f7d3751d8a95b5aeb27552d32483152ed293e9e37bc21,1100,620,PNG
reports/image/contract__pdsch-dl-data-chain__tb-size-over-time.png,.png,32871,c4a5049f22f430e0fe0b457fcd50940b7aa6f9a137abafcc4fb8b2a2bfb58817,1100,620,PNG
reports/image/contract__persistence-export-consistency-browser-health__consistency-failure-trend.png,.png,33033,76fb5df9c8950342bb0e1d8f16ff781f14ef3b692a0eb738293fac58d215287e,1100,620,PNG
reports/image/contract__persistence-export-consistency-browser-health__duplicate-write-count-trend.png,.png,32312,2ba4cfffe6742393e83855d66e64e3958c34c87f1d951de00ed5b8eb0e936a04,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__efficiency-scatter-plots.png,.png,32258,8b726b0678454b1ebb32f1e3af4eefd29ce868b06fac250f6564a1bba1a843a7,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__energy-per-bit-over-time.png,.png,37681,9a1951e956e0cf85b7b2f5109a46469e5649063e74e3fe1948d59fe1e508dc6d,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__joules-gb-over-time.png,.png,35969,55793dce44708cee289202f3949a7e771f826421fb70cf0a39dc9755c2f477c3,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__papr-distribution.png,.png,26570,2e21bf5b20256b76b3eea59db791a978b2eb6c37742c03b4fd6977797be02e20,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__power-vs-bler.png,.png,29881,64ca84d5d29277ea94b4d353a389cd763bc4671c03a26b915f9d3ff71b175a4e,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__power-vs-throughput.png,.png,33870,b7ec8cdda1a107d61faf70df3f5dc0abb5312aad32528dc0eb4b906617f10327,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__sleep-state-timeline.png,.png,42300,6a846f2662c1c186f4b752ade8d75f685ea5809aec4d455d521fbf8115849593,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__tx-power-timeline-per-cell.png,.png,31440,d490934ab8ec74a093ff13a15296b6e8d29baaadaae0af3c97d6cfd3d0cb39fa,1100,620,PNG
reports/image/contract__power-energy-thermal-compute-runtime__tx-power-timeline-per-ue.png,.png,30663,fd54009ca57015625be504324fd5b936be69579af463e1bcc75151fa80b7ffec,1100,620,PNG
reports/image/contract__prach-random-access__access-attempt-success-timeline.png,.png,32303,d0860df5d8c93a42b390fb21ac3b48a55b19501c8ddbeb331a6983616c14438b,1100,620,PNG
reports/image/contract__prach-random-access__noise-floor-trend.png,.png,34912,74a3d2bcd067b0150de2da3c194b8b5503b17b38e6aceff622d1389c2ba97f40,1100,620,PNG
reports/image/contract__prach-random-access__peak-value-histogram.png,.png,31491,b6bc5a1e17d808c6bc09ab274e1082cba1c19a19808c01396e4af1cc11dfbfa1,1100,620,PNG
reports/image/contract__prach-random-access__prach-peak-search-timeline.png,.png,36784,c6c61309e04885a6466b6c26c4f6dec29df0f7abec755a1e8263c3cc2c71f9c9,1100,620,PNG
reports/image/contract__prach-random-access__preamble-usage-chart.png,.png,28547,0c06b765d273392fb0e5787f36c3f08638ad69bea703a05c932d2e4370866b13,1100,620,PNG
reports/image/contract__prach-random-access__ta-estimate-trend.png,.png,30340,4fc5a65d4b1f461a17389df62aca9f0807090ab523c34e41c910a46577a2863e,1100,620,PNG
reports/image/contract__pucch-f0-f1-f2-f3-f4__crash-error-timeline.png,.png,28537,064ba56c6f2f32521bf2cc54eef9341077e06747346096da25ef8d233d018ea0,1100,620,PNG
reports/image/contract__pucch-f0-f1-f2-f3-f4__uci-bit-count-distribution.png,.png,25833,9a892cc8f44381610a87dfdada0572d92c17a109dc2764b4c7414eed957ed61e,1100,620,PNG
reports/image/contract__pusch-ul-data-chain__decoder-iteration-histogram.png,.png,28289,4c18a4fadd353948ceee649c4cc21ff2740242281f95f89ac2bb6f6d41b22fac,1100,620,PNG
reports/image/contract__pusch-ul-data-chain__llr-statistics-over-time.png,.png,34910,4b93ffe6711bc15057caafb453a3c265fd039a6a2a763486b2928cfe4c57c8d9,1100,620,PNG
reports/image/contract__pusch-ul-data-chain__ta-estimate-timeline.png,.png,30535,cadd7337b4b3396bb1e8ff1c7365c2c63c33de48243b2c016183687f2050b083,1100,620,PNG
reports/image/contract__pusch-ul-data-chain__ul-resource-grid-equalized-symbol-summaries.png,.png,48250,2289f3ba6cd7224b0159726b4c2b31f24377c6bd62788686d7f74ac02483fd21,1180,760,PNG
reports/image/contract__run-trial-scenario-overview__error-warning-fallback-stacked-time-series.png,.png,35005,3e658949bb8a0c65362af892b457544542fee106c28d14aabf3c949a84488c09,1100,620,PNG
reports/image/contract__run-trial-scenario-overview__required-vs-failed-case-bar-chart.png,.png,29250,b352d08c95234a8e7dd3cc39858ee2cd009896e548a01bb471d6c4d6b64b95ca,1100,620,PNG
reports/image/contract__run-trial-scenario-overview__run-health-timeline.png,.png,28160,5c1645fb50173c6ce24dca584d5655fca345d7202af69e82891e945d67ee28b1,1100,620,PNG
reports/image/contract__run-trial-scenario-overview__truth-policy-violations-by-category.png,.png,29233,9d7392b06f7dbd6250b4b0cf2b87a1e610bfad6e398ce9983214284d35ebad3a,1100,620,PNG
reports/image/contract__scenario-geometry-topology-layout__bs-sector-ue-topology-scatter-plot.png,.png,33350,ac3b66702269c2eea0755c52751454df2bde822e591a22e2106d0e1d89adb8be,1180,700,PNG
reports/image/contract__scenario-geometry-topology-layout__candidate-cell-rank-heatmap.png,.png,38547,d68650fb82eb74cf2cb750fcd90a75084ba486c713f0140e34b347da16716668,1100,620,PNG
reports/image/contract__scenario-geometry-topology-layout__serving-cell-map.png,.png,30068,e4e64485e6df3a2a87da00213cea09ac280463a4786b9ced9eb17ae5e84a84c1,1180,700,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__cqi-vs-selected-mcs.png,.png,37484,69052124a10486850de18df4905c04c493d1f38203b2f9b27b80b228b69804d6,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__grant-reason-distribution.png,.png,32870,6b6a0962369d03c6f11884a50cd2d3b466d5f4ce60d6e081649e910d7239368d,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__hol-delay-over-time.png,.png,34325,dfe941c7279cd74f530e57163a6f09a78db04140e568628ca498a050d706601e,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__mcs-over-time.png,.png,39768,4bbaa24fef7387f49268383881e46ec1ecc9192b859f4b53afb7160d9a105058,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__queue-depth-over-time.png,.png,37295,3598d564161b7c9e594917dcae532faa70957135d24ac615c944670277c1e4d6,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__scheduled-prbs-per-ue-over-time.png,.png,33597,2eb6e55174086cd7f1131461e973dc5be9f75bafdb8395258706d922ab88b5c1,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__scheduler-fairness-over-time.png,.png,35500,1f0d6c5b83812b443b3c8ddbb9872b2b1ec92581277a230357aacb7a889b7908,1100,620,PNG
reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__sr-bsr-event-timeline.png,.png,30277,7c6cc448a1236c37a31e050b12827c748c5999d66d361fa0e1e55494a20f4a66,1100,620,PNG
reports/image/contract__srs-ul-sounding-massive-mimo-inputs__channel-estimate-quality-trend.png,.png,31465,a97578ee82b8c7cf11e6dfc34d8d0a09c6ae9e8b751efa0be608d2907a61db36,1100,620,PNG
reports/image/contract__srs-ul-sounding-massive-mimo-inputs__srs-consumption-by-scheduler-beam-module.png,.png,33960,61bfadd38b19868ac64d723b053303d7629b9588d8c14a3c91d840340191ecc8,1100,620,PNG
reports/image/contract__srs-ul-sounding-massive-mimo-inputs__srs-validity-timeline.png,.png,27432,fe0950d64168f7335f299a97132cb5365806262f86437e5b0cdb3b05bfc3d6a0,1100,620,PNG
reports/image/contract__ssb-pbch-pss-sss__ssb-index-timeline.png,.png,33515,519f390a32179aae0fe0a0f2c7502d9bf9c4ed5f09b1f0077fd648a6342f357c,1100,620,PNG
reports/image/contract__ssb-pbch-pss-sss__ssb-pbch-occupancy-map.png,.png,39082,95c3a1e347aa26a92f9d81fad1c34f5d7828c675db65dff6b8c95f020726f799,1100,620,PNG
reports/image/contract__ssb-pbch-pss-sss__sync-success-failure-timeline-if-available.png,.png,30967,2da35e67d38db23667595ed3d92395cfad4d73b71be4c3db4ea3c1c6617093a0,1100,620,PNG
reports/image/contract__ue-side-state-ue-power-ue-control__drx-state-timeline.png,.png,29607,5a25ec6f6c52eaa91e5aa1092aa85fa362d85614b1f143d7672a35f633f7be9b,1100,620,PNG
reports/image/contract__ue-side-state-ue-power-ue-control__ue-control-report-timeline.png,.png,39294,5b37155d301902476ba41f5ebc1a42a239a3d52b84f6e9823e1fd1c1e1d9cc9a,1100,620,PNG
reports/image/contract__ue-side-state-ue-power-ue-control__ue-energy-proxy-timeline.png,.png,37905,60ded5ec0959d046b931824faab3d689b2a303e6d0045e3e1f8c411166a6680c,1100,620,PNG
reports/image/contract__ue-side-state-ue-power-ue-control__ue-tx-power-timeline.png,.png,29905,ae4e587b64e55ce5fb76d9816bb4cdd834475acde242468c2d89b91a45ea1b6f,1100,620,PNG
rf/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png,.png,57576,95b752693410e0bf960b6a698e8582d2b03b66cacdd8ec50abe4a255489ecd7c,1180,700,PNG
rf/image/contract__impairments-tracking-analytics__iq-imbalance-summary.png,.png,45215,c378af4ad3944466a2be8fdec75da802362d3b2b7def4d240d7b9160b603af72,1100,620,PNG
rf/image/contract__impairments-tracking-analytics__timing-offset-true-vs-estimated-vs-residual.png,.png,36465,b6b325a4a36c9c952e1fac0ee2b034016307f21009865a4abf4a0344e984fd7e,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png,.png,29914,4d51f40f736cf234f1a7f38925907ccdb32aa394f25f6741f110ec99d31fd5a9,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__baseband-power.png,.png,33755,04ff258ca3ede6c3d233165f7a5da498f0737c0f5843c79d070d9cda9b882912,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__energy-bit.png,.png,28572,cb0d86161ef2ee33ba838f3426639b1d0924354188e75b73ff06215a06489abb,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-cell.png,.png,30024,497303b07c3d82c686607031d8a32b238fee37c04bb6f4944f5cebc29dce1299,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png,.png,32707,adbd53a7a912a9b59645cf8d47e6f2db149c8b7d2da6ae10de335a6fdfdbfa03,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.png,.png,27439,74d01112c97094349a5f2adb78c139379be6efab1257d9dfca2b2d867d545207,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__joules-gb.png,.png,27794,ffe3dcf839574a1320209ade20637b4b292c94af79e4c2b8ff6422c439d94ae5,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__power-vs-bler.png,.png,29881,64ca84d5d29277ea94b4d353a389cd763bc4671c03a26b915f9d3ff71b175a4e,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__power-vs-throughput.png,.png,33870,b7ec8cdda1a107d61faf70df3f5dc0abb5312aad32528dc0eb4b906617f10327,1100,620,PNG
rf/image/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.png,.png,30224,d59abfd56975a5a6d1a011f001d1ee69698ccd591a1df2a6f73066554dfa6e27,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__efficiency-scatter-plots.png,.png,32258,8b726b0678454b1ebb32f1e3af4eefd29ce868b06fac250f6564a1bba1a843a7,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__energy-per-bit-over-time.png,.png,37681,9a1951e956e0cf85b7b2f5109a46469e5649063e74e3fe1948d59fe1e508dc6d,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__joules-gb-over-time.png,.png,35969,55793dce44708cee289202f3949a7e771f826421fb70cf0a39dc9755c2f477c3,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__power-vs-bler.png,.png,29881,64ca84d5d29277ea94b4d353a389cd763bc4671c03a26b915f9d3ff71b175a4e,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__power-vs-throughput.png,.png,33870,b7ec8cdda1a107d61faf70df3f5dc0abb5312aad32528dc0eb4b906617f10327,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__sleep-state-timeline.png,.png,42300,6a846f2662c1c186f4b752ade8d75f685ea5809aec4d455d521fbf8115849593,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__tx-power-timeline-per-cell.png,.png,31440,d490934ab8ec74a093ff13a15296b6e8d29baaadaae0af3c97d6cfd3d0cb39fa,1100,620,PNG
rf/image/contract__power-energy-thermal-compute-runtime__tx-power-timeline-per-ue.png,.png,30663,fd54009ca57015625be504324fd5b936be69579af463e1bcc75151fa80b7ffec,1100,620,PNG
ssb/image/contract__air-interface-frame-slot-symbol-grid__ssb-occasion-timeline.png,.png,26344,a2e68e01a0f1f865fd76f852b0041abd2dcda251bc8e9bf4586532c3108bfee5,1100,620,PNG
ssb/image/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.png,.png,32056,69cbb32227bc759dc11e7bdaad51b56a87efa9e8cbb3ac9adf969bbdcdbe6f20,1100,620,PNG
ssb/image/contract__detection-control-analytics__ssb-detection-statistics.png,.png,29086,c1a6ab992a9d7d1fb3cede280afb2f5dc2ef420007f11dfd56bdd3122f7f8830,1100,620,PNG
ssb/image/contract__measurement-csi-link-adaptation-analytics__cqi-pmi-ri-cri-ssbri-trends.png,.png,46159,89391c30aceadcf26f20f12c88dc0e02b74d10fa73b7bcff5489455913a6dc93,1180,700,PNG
ssb/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png,.png,36583,9846f89f271a2d9e31a0366fd6c2da7628fe274cc8ef22b36830da18827e9eae,1100,620,PNG
ssb/image/contract__ssb-pbch-pss-sss__ssb-index-timeline.png,.png,33515,519f390a32179aae0fe0a0f2c7502d9bf9c4ed5f09b1f0077fd648a6342f357c,1100,620,PNG
ssb/image/contract__ssb-pbch-pss-sss__ssb-pbch-occupancy-map.png,.png,39082,95c3a1e347aa26a92f9d81fad1c34f5d7828c675db65dff6b8c95f020726f799,1100,620,PNG
ssb/image/contract__ssb-pbch-pss-sss__sync-success-failure-timeline-if-available.png,.png,30967,2da35e67d38db23667595ed3d92395cfad4d73b71be4c3db4ea3c1c6617093a0,1100,620,PNG
traffic/image/contract__fixed-snr-sinr-sweep-validation__throughput-vs-snr.png,.png,33190,e470a1330680d56e5e79291a9eda846a776e8e7bbdbd53a42a5ca903d4e475b0,1100,620,PNG
traffic/image/contract__runtime-compute-complexity-parallelism-analytics__latency-cdf.png,.png,31229,87ce103b44a382318bf3636f240a40bdedb2cc96a2efdc8875d08ca63d4f4e7a,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__fairness-index-trend.png,.png,34769,521961399709f617bf15cd8dbbd55237180d7df600048b72a8fb773e8295f856,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput-over-time.png,.png,40051,212f52979d8703315051c936878df430ecf1644197f6bf0548e0c6ac678c6e2b,1180,700,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput.png,.png,25661,f44b0b5e780125b9b9e0957628a1abba30d10568ea7a2be6627f7835ea4cb04a,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__offered-throughput.png,.png,28028,0ba86ace8020199f99392fbd732465e425ca57e28285773a4d231739fc43facd,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__per-cell-throughput.png,.png,23260,f3acd04e3a429dab5f7052d9c51080d0a97a4376e8ff7014bd50945a79b5cc21,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__per-ue-throughput.png,.png,23986,e0dc3ab2ab5be6577a55d5bc8c1198f0d91a4e36df6f679f81c499341d501e9d,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.png,.png,28998,f79e3d8abe5c30cc5e95ad66de2a753c363d648033fd6505701d861c88e88782,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-cdf.png,.png,28028,f65618686902cee035187dee223836fe99270de892200c3d35b93a739aad1952,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-over-time.png,.png,40154,9028aca8afb2a9e30f554a421c695a1a825b12127804cc60eff55e97ac23bfab,1180,700,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-percentile-plots.png,.png,26662,e13ff1a77562deaabd78ef6a886bc1e103c01146e057a068de527c32bb97a070,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.png,.png,27418,164a1a66e60b8eba2f17d0af4700d718fc8d9ccc4946291a845ade163cb24eef,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-sinr.png,.png,28989,4456e9381a5b320d8b8e8a5456b46a9ac95c65dd5df41252b273a2d11bdea5e9,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.png,.png,30343,3ab55c884824b5670f821d3e96036e693e06871d65194c73f8cbcc1d4618324e,1100,620,PNG
traffic/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput.png,.png,25834,97482cc73c3fbbf4e9ed5c1909f1de963622a5ea177461e30ee9b2c3f8b585ed,1100,620,PNG
validation/image/contract__detection-control-analytics__control-decode-success-failure-tables.png,.png,29691,3f65e9383dbb5abe99f9421c44d6c95f747b25a643db6ed61281dac4ae671b5f,1100,620,PNG
validation/image/contract__detection-control-analytics__far.png,.png,34973,1027a6a6bddad620fd40fe290186518bd49d4c776000896dc45d9baf845436f3,1100,620,PNG
validation/image/contract__detection-control-analytics__p-d.png,.png,35660,99aacc613bb970a02dec28c8378f6748a0060aff96d7c20696a86e8204bb0f0d,1100,620,PNG
validation/image/contract__detection-control-analytics__p-fa.png,.png,35660,e47531c88268d251d7702edce1e68f480dd8b2b35f48fd2dab8b9e79ed736e7b,1100,620,PNG
validation/image/contract__detection-control-analytics__p-md.png,.png,36584,b3708d3b0666bb395ee9933a73ea8a85958b8a0ee4d3fe8f1595b942747e42fd,1100,620,PNG
validation/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,26542,707598adec710077e30b2b83c3b508008b78cbdcb2e84c7eb23a529c58766c0d,1100,620,PNG
validation/image/contract__error-reliability-analytics__ber.png,.png,39806,9e9ac63f99102fccb1c4c4e5eaffa79a98c401de9d1c6ea12dac9515bff08b35,1100,620,PNG
validation/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,21265,55458201479d3a1ac20ba9c4eb2186a8aa47017fe9ccf8f0ff2ccfd16870e6ea,1100,620,PNG
validation/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,26172,601190a60b73c7863d255aa58a7d92d301fb93e7ea7ec29e82171579adb783c7,1100,620,PNG
validation/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,26435,acabb5be87602110eda86379b35bf6b5f91383b59111d37c4eb17b8fe7bf012a,1100,620,PNG
validation/image/contract__error-reliability-analytics__bler.png,.png,38645,20b6f52cd706129277456b073647085015454154e04dc572b27f2aaf5ef3b03e,1100,620,PNG
validation/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,25064,d099206f1250d80bf299fd263ab703eb8a2ba4503fb31ddcfb97c56006d6c573,1100,620,PNG
validation/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,26897,e5d8d25abab56299e73139b255c48207756c26061db587ec9727f30ebb9a0ce1,1100,620,PNG
validation/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,37129,5c422423bffeb7b01f3598677ee2a5eea24dd64af752c7726563e9addd5e4cf3,1100,620,PNG
validation/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,25185,49860fecacb2228f2e55f62d3db924b5378768297e96405a44f7f246d3285487,1100,620,PNG
validation/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,26004,41a3cf2c09b5a247c81bed5559c3eda706feedf73ef38fde4930183d769b533e,1100,620,PNG
