kind,section_slug,section_title,domain,record_kind,name,route,mysql_view_name,logical_path,required_columns,mandatory_context_columns,lineage,formula,metric_unit,valid_sample_count_required,missing_sample_count_required,default_status,smoke_visible_default,placeholder_flag_default,fallback_flag_default,reference_smoke_runtime_status,reference_smoke_match_count,reference_smoke_implemented_count,reference_smoke_partial_count,reference_smoke_unavailable_count,reference_smoke_blocked_count,reference_smoke_output_examples,reference_smoke_artifact_examples,canonical_gap_classification
analytics,regression-baseline-vs-candidate-analytics,Regression / Baseline vs Candidate Analytics,regression,table,regression_delta_view,/analytics/regression-baseline-vs-candidate-analytics/tables/regression_delta_view,regression_delta_view_v,analytics/csv/regression_delta_view.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;sink_type;sink_name;target_table;target_file;artifact_path;rows_written;write_latency_ms;retry_count;export_lag_ms;duplicate_write_flag;data_loss_flag;browser_surface_name;consistency_check_status;source_stage_linkage,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_backlog_confirmed_by_reference_smoke,2,0,0,0,2,compare_runs_kpi_delta_table;compare_run_overlay_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,schema_backlog_confirmed_by_reference_smoke
analytics,regression-baseline-vs-candidate-analytics,Regression / Baseline vs Candidate Analytics,regression,table,change_impact_analytics,/analytics/regression-baseline-vs-candidate-analytics/tables/change_impact_analytics,change_impact_analytics_v,analytics/csv/change_impact_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;sink_type;sink_name;target_table;target_file;artifact_path;rows_written;write_latency_ms;retry_count;export_lag_ms;duplicate_write_flag;data_loss_flag;browser_surface_name;consistency_check_status;source_stage_linkage,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,runtime_backlog_confirmed_by_reference_smoke,2,0,0,0,2,compare_runs_kpi_delta_table;compare_run_overlay_plot,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,schema_backlog_confirmed_by_reference_smoke
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,ai_inference_analytics,/analytics/optional-6g-extension-analytics/tables/ai_inference_analytics,ai_inference_analytics_v,analytics/csv/ai_inference_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,sensing_analytics,/analytics/optional-6g-extension-analytics/tables/sensing_analytics,sensing_analytics_v,analytics/csv/sensing_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,localization_analytics,/analytics/optional-6g-extension-analytics/tables/localization_analytics,localization_analytics_v,analytics/csv/localization_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,ntn_haps_uav_analytics,/analytics/optional-6g-extension-analytics/tables/ntn_haps_uav_analytics,ntn_haps_uav_analytics_v,analytics/csv/ntn_haps_uav_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,ris_analytics,/analytics/optional-6g-extension-analytics/tables/ris_analytics,ris_analytics_v,analytics/csv/ris_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,cell_free_mimo_analytics,/analytics/optional-6g-extension-analytics/tables/cell_free_mimo_analytics,cell_free_mimo_analytics_v,analytics/csv/cell_free_mimo_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,optional-6g-extension-analytics,Optional 6G Extension Analytics,optional_6g,table,sub_thz_impairment_analytics,/analytics/optional-6g-extension-analytics/tables/sub_thz_impairment_analytics,sub_thz_impairment_analytics_v,analytics/csv/sub_thz_impairment_analytics.csv,direction;ue_id;bs_id;sfn;slot;symbol;run_id;trial_id;run_uuid;run_tag;scenario_id;timestamp_utc;data_origin;status;value_role;value_source;value_status;finalized_flag;partial_row_flag;fallback_flag;placeholder_flag;config_only_flag;cell_id;sector_id;site_id;trp_id;link_id;carrier_id;bwp_id;numerology;scs_khz;bandwidth_hz;center_frequency_hz;duplex_mode;beam_id;layer_id;codeword_id;harq_process_id;rv;channel_name;signal_name;block_name;function_name;stage_name;metric_name;metric_value;metric_unit;artifact_id;git_sha;build_id;config_hash;seed;source_system;source_db;source_schema;source_table;source_pk;na_reason;formula_id;formula;valid_sample_count;missing_sample_count;baseline_run_id;candidate_run_id;stage_exec_id;scalar_value;enum_value;artifact_logical_path;lineage_edge;truth_violation_category;missing_or_partial_reason;conflict_reason;coverage_reason;rollup_explanation,direction;ue_id;bs_id;sfn;slot;symbol,required,derived from canonical reports fact tables and artifact manifests,table_defined,true,true,unavailable_until_canonical_artifact_or_db_view_exists,false,false,false,no_reference_runtime_evidence,0,0,0,0,0,,,schema_only_backlog
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,Tx waveform,/analytics/waveform-time-domain-analytics/charts/tx-waveform,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,Rx waveform,/analytics/waveform-time-domain-analytics/charts/rx-waveform,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,pre-channel waveform,/analytics/waveform-time-domain-analytics/charts/pre-channel-waveform,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,post-channel waveform,/analytics/waveform-time-domain-analytics/charts/post-channel-waveform,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,post-impairment waveform,/analytics/waveform-time-domain-analytics/charts/post-impairment-waveform,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,magnitude vs sample,/analytics/waveform-time-domain-analytics/charts/magnitude-vs-sample,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,phase vs sample,/analytics/waveform-time-domain-analytics/charts/phase-vs-sample,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,power vs sample,/analytics/waveform-time-domain-analytics/charts/power-vs-sample,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,stage overlay plots,/analytics/waveform-time-domain-analytics/charts/stage-overlay-plots,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,waveform-time-domain-analytics,Waveform / Time Domain Analytics,waveform,chart,UE-wise / link-wise waveform comparison,/analytics/waveform-time-domain-analytics/charts/ue-wise-link-wise-waveform-comparison,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,5,2,1,2,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,spectrum-psd-papr-analytics,Spectrum / PSD / PAPR Analytics,spectrum,chart,PSD,/analytics/spectrum-psd-papr-analytics/charts/psd,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,4,2,1,1,0,power_energy_table;energy_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,spectrum-psd-papr-analytics,Spectrum / PSD / PAPR Analytics,spectrum,chart,occupied bandwidth,/analytics/spectrum-psd-papr-analytics/charts/occupied-bandwidth,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,4,2,1,1,0,power_energy_table;energy_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,spectrum-psd-papr-analytics,Spectrum / PSD / PAPR Analytics,spectrum,chart,out-of-band spectral summaries if measurable,/analytics/spectrum-psd-papr-analytics/charts/out-of-band-spectral-summaries-if-measurable,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,4,2,1,1,0,power_energy_table;energy_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,spectrum-psd-papr-analytics,Spectrum / PSD / PAPR Analytics,spectrum,chart,PAPR histogram / CDF,/analytics/spectrum-psd-papr-analytics/charts/papr-histogram-cdf,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,4,2,1,1,0,power_energy_table;energy_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,spectrum-psd-papr-analytics,Spectrum / PSD / PAPR Analytics,spectrum,chart,clipping event histogram,/analytics/spectrum-psd-papr-analytics/charts/clipping-event-histogram,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,4,2,1,1,0,power_energy_table;energy_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,spectrum-psd-papr-analytics,Spectrum / PSD / PAPR Analytics,spectrum,chart,power spectral comparison before/after impairment,/analytics/spectrum-psd-papr-analytics/charts/power-spectral-comparison-before-after-impairment,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,4,2,1,1,0,power_energy_table;energy_root_cause_table,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,pre-equalization constellation,/analytics/constellation-evm-analytics/charts/pre-equalization-constellation,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,post-equalization constellation,/analytics/constellation-evm-analytics/charts/post-equalization-constellation,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,constellation per layer,/analytics/constellation-evm-analytics/charts/constellation-per-layer,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,constellation per codeword,/analytics/constellation-evm-analytics/charts/constellation-per-codeword,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,constellation per modulation order,/analytics/constellation-evm-analytics/charts/constellation-per-modulation-order,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,EVM RMS,/analytics/constellation-evm-analytics/charts/evm-rms,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,EVM per symbol,/analytics/constellation-evm-analytics/charts/evm-per-symbol,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,EVM per subcarrier,/analytics/constellation-evm-analytics/charts/evm-per-subcarrier,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,EVM per layer,/analytics/constellation-evm-analytics/charts/evm-per-layer,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,constellation-evm-analytics,Constellation / EVM Analytics,constellation,chart,symbol decision error histogram,/analytics/constellation-evm-analytics/charts/symbol-decision-error-histogram,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_partial_evidence_present_noncanonical,2,0,1,1,0,constellation_plot,reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,resource-grid-re-occupancy-analytics,Resource Grid / RE Occupancy Analytics,resource_grid,chart,RE occupancy heatmap,/analytics/resource-grid-re-occupancy-analytics/charts/re-occupancy-heatmap,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,3,2,0,1,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,resource-grid-re-occupancy-analytics,Resource Grid / RE Occupancy Analytics,resource_grid,chart,PRB heatmap,/analytics/resource-grid-re-occupancy-analytics/charts/prb-heatmap,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,3,2,0,1,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,resource-grid-re-occupancy-analytics,Resource Grid / RE Occupancy Analytics,resource_grid,chart,PDCCH map,/analytics/resource-grid-re-occupancy-analytics/charts/pdcch-map,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,3,2,0,1,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,resource-grid-re-occupancy-analytics,Resource Grid / RE Occupancy Analytics,resource_grid,chart,PBCH/SSB map,/analytics/resource-grid-re-occupancy-analytics/charts/pbch-ssb-map,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,3,2,0,1,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,resource-grid-re-occupancy-analytics,Resource Grid / RE Occupancy Analytics,resource_grid,chart,CSI-RS map,/analytics/resource-grid-re-occupancy-analytics/charts/csi-rs-map,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,3,2,0,1,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
analytics,resource-grid-re-occupancy-analytics,Resource Grid / RE Occupancy Analytics,resource_grid,chart,PDSCH map,/analytics/resource-grid-re-occupancy-analytics/charts/pdsch-map,,,,,required,render only from real DB/artifact rows,source_defined,true,true,unavailable_until_source_table_has_real_rows,false,,,runtime_evidence_present_noncanonical,3,2,0,1,0,dl_resource_grid_heatmap;ul_resource_grid_heatmap,reports/csv/output_coverage_registry.csv;reports/csv/output_coverage_registry.csv,canonical_live_table_or_view_missing_but_runtime_evidence_present
