RuntimeDirection,RuntimeModulation,RuntimeSNR_dB,SampleIndex,SymbolComparisonDomain,SymbolOrdering,SymbolOrderingStatus,SubcarrierIndex,OFDMSymbolIndex,LayerIndex,CodewordIndex,ReferenceSymbolReal,ReferenceSymbolImag,TxReal,TxImag,RawEqualizedReal,RawEqualizedImag,EqualizedReal,EqualizedImag,HardDecisionReal,HardDecisionImag,DecisionReal,DecisionImag,DetectorOutputReal,DetectorOutputImag,SymbolErrorMagnitude,SymbolEVM_rms,Frame,RuntimeSlot,TBId,MCSIndex,MCS,Layers,PostEqSINR_dB,MeasuredSINR_dB,EVM_rms,RuntimeEVMRms_pct,RuntimeEVM_dB,RuntimeNormalization,TruthStatus,direction,ue_id,slot,tb_id,layer,modulation,mcs_index,snr_db,posteq_sinr_db,symbol_index,reference_symbol_i,reference_symbol_q,equalized_i,equalized_q,evm_rms_pct,evm_db,normalization,truth_status,UEIndex,RNTI,BeamSelectionStrategy,ConfiguredTxAntennas,ConfiguredRxAntennas
"UL","64QAM",20,119,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",125,1,1,0,0.462910049886276,0.462910049886276,0.462910049886276,0.462910049886276,0.757086536855559,0.114102769330021,0.761007389292613,0.115478297883027,0.77151674981046,0.154303349962092,0.77151674981046,0.154303349962092,-0.944361760645968,-0.863643291589554,0.457789084689864,0.699284377638617,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,119,0.462910049886276,0.462910049886276,0.761007389292613,0.115478297883027,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,120,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",126,1,1,0,0.77151674981046,1.08012344973464,0.77151674981046,1.08012344973464,1.02056925976159,1.2608286343238,1.02473288175554,1.26858503216592,1.08012344973464,1.08012344973464,1.08012344973464,1.08012344973464,0.326735221990009,-0.398938095142113,0.315651988002177,0.237802991827852,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,120,0.77151674981046,1.08012344973464,1.02473288175554,1.26858503216592,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,121,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",127,1,1,0,-0.154303349962092,-1.08012344973464,-0.154303349962092,-1.08012344973464,-0.0487990822005715,-1.15776625023297,-0.0478860586766116,-1.16398843678354,-0.154303349962092,-1.08012344973464,-0.154303349962092,-1.08012344973464,-0.0553454588847781,-1.21274065718756,0.135491608364687,0.124180110272498,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,121,-0.154303349962092,-1.08012344973464,-0.0478860586766116,-1.16398843678354,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,122,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",128,1,1,0,-0.77151674981046,0.77151674981046,-0.77151674981046,0.77151674981046,-0.651428851382363,0.9921402268393,-0.655907370381017,0.996769800462119,-0.77151674981046,1.08012344973464,-0.77151674981046,1.08012344973464,0.826757535043129,-0.351690805614363,0.253188596583534,0.232051181788737,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,122,-0.77151674981046,0.77151674981046,-0.655907370381017,0.996769800462119,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,123,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",129,1,1,0,1.08012344973464,0.77151674981046,1.08012344973464,0.77151674981046,1.47159035710672,0.406389531835739,1.47902446897778,0.410047442859128,1.08012344973464,0.462910049886276,1.08012344973464,0.462910049886276,-0.66020687893187,0.978612827683556,0.538314111853932,0.405550134983262,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,123,1.08012344973464,0.77151674981046,1.47902446897778,0.410047442859128,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,124,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",130,1,1,0,0.462910049886276,0.154303349962092,0.462910049886276,0.154303349962092,0.495569404799169,-0.103960259655344,0.498316924668317,-0.10401235752668,0.462910049886276,-0.154303349962092,0.462910049886276,-0.154303349962092,1.21179948183678,-0.363948575833352,0.260730994546594,0.534339532855726,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,124,0.462910049886276,0.154303349962092,0.498316924668317,-0.10401235752668,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,125,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",131,1,1,0,-0.77151674981046,0.77151674981046,-0.77151674981046,0.77151674981046,-0.943984453157462,0.735578988977071,-0.949762777747336,0.738544227204369,-1.08012344973464,0.77151674981046,-1.08012344973464,0.77151674981046,-0.984423936046429,0.851289685952605,0.181270057434434,0.166136751884457,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,125,-0.77151674981046,0.77151674981046,-0.949762777747336,0.738544227204369,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,126,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",132,1,1,0,-0.77151674981046,0.462910049886276,-0.77151674981046,0.462910049886276,-0.801344796549797,0.790903420596953,-0.806418686685637,0.794308167275115,-0.77151674981046,0.77151674981046,-0.77151674981046,0.77151674981046,-0.755274461867645,0.409859588704609,0.333230937048927,0.370365479710215,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,126,-0.77151674981046,0.462910049886276,-0.806418686685637,0.794308167275115,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,127,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",133,1,1,0,-0.77151674981046,-0.154303349962092,-0.77151674981046,-0.154303349962092,-0.812655956510971,0.123049154402644,-0.817113395774906,0.122881712868912,-0.77151674981046,0.154303349962092,-0.77151674981046,0.154303349962092,-1.31969111292104,-1.08372082552358,0.280910329428867,0.357030797720969,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,127,-0.77151674981046,-0.154303349962092,-0.817113395774906,0.122881712868912,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,128,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",134,1,1,0,-0.77151674981046,0.462910049886276,-0.77151674981046,0.462910049886276,-1.00929938104632,0.519821745434567,-1.01520730468397,0.521570468498386,-1.08012344973464,0.462910049886276,-1.08012344973464,0.462910049886276,-0.104371336305136,-0.228273146866067,0.250651413812708,0.278583471087371,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,128,-0.77151674981046,0.462910049886276,-1.01520730468397,0.521570468498386,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,129,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",135,1,1,0,-0.462910049886276,0.462910049886276,-0.462910049886276,0.462910049886276,-0.742032204406826,0.326246289113855,-0.746319012593574,0.327233776967145,-0.77151674981046,0.462910049886276,-0.77151674981046,0.462910049886276,0.729898043725848,1.0939283649414,0.31421122063996,0.479965567595695,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,129,-0.462910049886276,0.462910049886276,-0.746319012593574,0.327233776967145,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,130,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",136,1,1,0,-0.77151674981046,0.154303349962092,-0.77151674981046,0.154303349962092,-0.730376414534365,0.459948245107939,-0.734736563130715,0.461660388372345,-0.77151674981046,0.462910049886276,-0.77151674981046,0.462910049886276,0.485343461354214,1.293023640685,0.309549884820717,0.393431037358704,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,130,-0.77151674981046,0.154303349962092,-0.734736563130715,0.461660388372345,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,131,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",137,1,1,0,0.154303349962092,-0.462910049886276,0.154303349962092,-0.462910049886276,0.103436409960337,-0.568280828566311,0.104563747183661,-0.571205854607114,0.154303349962092,-0.462910049886276,0.154303349962092,-0.462910049886276,-1.08115073081694,0.479282639702178,0.119172183854665,0.244230300126128,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,131,0.154303349962092,-0.462910049886276,0.104563747183661,-0.571205854607114,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,132,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",138,1,1,0,1.08012344973464,0.77151674981046,1.08012344973464,0.77151674981046,1.0328377702586,0.685666429550965,1.03764963257064,0.690368729415223,1.08012344973464,0.77151674981046,1.08012344973464,0.77151674981046,-0.524371807286784,0.898270239477517,0.0915916282121208,0.0690024585401197,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,132,1.08012344973464,0.77151674981046,1.03764963257064,0.690368729415223,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,133,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",139,1,1,0,0.462910049886276,-0.154303349962092,0.462910049886276,-0.154303349962092,0.584582867004411,0.160379109628675,0.587537107061504,0.161826561436199,0.462910049886276,0.154303349962092,0.462910049886276,0.154303349962092,0.146651658891891,-0.594368386368833,0.339808805449254,0.696400819855609,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,133,0.462910049886276,-0.154303349962092,0.587537107061504,0.161826561436199,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,134,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",140,1,1,0,0.77151674981046,-0.462910049886276,0.77151674981046,-0.462910049886276,1.21731989281966,-0.783945117077798,1.2246045412633,-0.786891244507792,1.08012344973464,-0.77151674981046,1.08012344973464,-0.77151674981046,0.768845816851626,-1.50421242824835,0.55700301725574,0.619074241764264,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,134,0.77151674981046,-0.462910049886276,1.2246045412633,-0.786891244507792,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,135,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",141,1,1,0,1.08012344973464,0.77151674981046,1.08012344973464,0.77151674981046,0.515751719111355,0.793510057740323,0.517697408443816,0.798263356528959,0.462910049886276,0.77151674981046,0.462910049886276,0.77151674981046,1.04176040121234,-0.0799972560361668,0.56306165993879,0.424194215168628,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,135,1.08012344973464,0.77151674981046,0.517697408443816,0.798263356528959,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,136,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",142,1,1,0,0.77151674981046,-0.77151674981046,0.77151674981046,-0.77151674981046,0.40369031871848,-0.726200784914865,0.406578512360414,-0.729663519123756,0.462910049886276,-0.77151674981046,0.462910049886276,-0.77151674981046,-0.446327411632361,-1.19693983194638,0.367330382723864,0.336663856777841,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,136,0.77151674981046,-0.77151674981046,0.406578512360414,-0.729663519123756,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,137,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",143,1,1,0,-0.462910049886276,1.08012344973464,-0.462910049886276,1.08012344973464,-0.1524089738475,1.65169511768966,-0.154895269952815,1.66034684095289,-0.154303349962092,1.08012344973464,-0.154303349962092,1.08012344973464,-0.994674628552542,0.0576306445443356,0.656911172362188,0.559007064783546,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,137,-0.462910049886276,1.08012344973464,-0.154895269952815,1.66034684095289,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,138,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",144,1,1,0,1.08012344973464,0.154303349962092,1.08012344973464,0.154303349962092,1.20060601124124,-0.0352388761064342,1.20704286093042,-0.0342101442469941,1.08012344973464,-0.154303349962092,1.08012344973464,-0.154303349962092,0.740862416602019,0.728269194138148,0.227257286873714,0.208284743865818,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,138,1.08012344973464,0.154303349962092,1.20704286093042,-0.0342101442469941,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,139,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",145,1,1,0,0.154303349962092,-1.08012344973464,0.154303349962092,-1.08012344973464,0.37554447781985,-0.989985955598191,0.378549910991983,-0.994883605684361,0.462910049886276,-1.08012344973464,0.462910049886276,-1.08012344973464,-0.571808986216861,-1.02364796276893,0.239900711019057,0.219872633503711,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,139,0.154303349962092,-1.08012344973464,0.378549910991983,-0.994883605684361,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,140,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",147,1,1,0,-0.154303349962092,-0.462910049886276,-0.154303349962092,-0.462910049886276,0.356060616702375,-0.334910957384305,0.35829836215075,-0.33633575864385,0.462910049886276,-0.462910049886276,0.462910049886276,-0.462910049886276,0.0895085449521237,-0.721678916428786,0.527997695510633,1.08207327808752,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,140,-0.154303349962092,-0.462910049886276,0.35829836215075,-0.33633575864385,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,141,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",148,1,1,0,-0.462910049886276,-0.462910049886276,-0.462910049886276,-0.462910049886276,-0.396538939060819,-0.358887356797007,-0.398289451133052,-0.361202622806986,-0.462910049886276,-0.462910049886276,-0.462910049886276,-0.462910049886276,-0.0177127782586408,0.832452197723926,0.120499885918262,0.184066616151326,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,141,-0.462910049886276,-0.462910049886276,-0.398289451133052,-0.361202622806986,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,142,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",149,1,1,0,0.77151674981046,-0.77151674981046,0.77151674981046,-0.77151674981046,0.70502282242443,-0.918950738217554,0.709712917424691,-0.923135786943711,0.77151674981046,-0.77151674981046,0.77151674981046,-0.77151674981046,-0.725125261170964,1.08475552505225,0.163731628339739,0.150062516105046,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,142,0.77151674981046,-0.77151674981046,0.709712917424691,-0.923135786943711,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,143,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",150,1,1,0,-0.154303349962092,-0.154303349962092,-0.154303349962092,-0.154303349962092,-0.411085082007977,-0.134848196717661,-0.413140173976912,-0.135983717456726,-0.462910049886276,-0.154303349962092,-0.462910049886276,-0.154303349962092,-1.33122886602966,-0.896280691582664,0.259484316291391,1.18910652105916,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,143,-0.154303349962092,-0.154303349962092,-0.413140173976912,-0.135983717456726,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,144,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",151,1,1,0,0.154303349962092,0.77151674981046,0.154303349962092,0.77151674981046,0.283896663286394,0.727232270856632,0.284673357455869,0.731397257656401,0.154303349962092,0.77151674981046,0.154303349962092,0.77151674981046,0.240625624003569,-0.00253614774524755,0.136403491541188,0.173365812129054,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,144,0.154303349962092,0.77151674981046,0.284673357455869,0.731397257656401,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,145,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",152,1,1,0,-0.462910049886276,-1.08012344973464,-0.462910049886276,-1.08012344973464,-0.414144137537177,-1.22898506351889,-0.415106816455275,-1.23595717513381,-0.462910049886276,-1.08012344973464,-0.462910049886276,-1.08012344973464,0.165881280516193,-1.30816953858966,0.16300091747669,0.138707740512337,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,145,-0.462910049886276,-1.08012344973464,-0.415106816455275,-1.23595717513381,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,146,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",153,1,1,0,-0.462910049886276,1.08012344973464,-0.462910049886276,1.08012344973464,-0.453716359540203,1.32195201890891,-0.457474964734938,1.32854036252118,-0.462910049886276,1.08012344973464,-0.462910049886276,1.08012344973464,1.01280024775119,-0.430313446445466,0.248476362475383,0.211444176776573,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,146,-0.462910049886276,1.08012344973464,-0.457474964734938,1.32854036252118,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,147,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",154,1,1,0,1.08012344973464,0.462910049886276,1.08012344973464,0.462910049886276,0.821497120114147,0.271247392316703,0.825602143981655,0.273526021071423,0.77151674981046,0.154303349962092,0.77151674981046,0.154303349962092,0.31294695443534,-0.767919660748904,0.317249752485879,0.269967783167278,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,147,1.08012344973464,0.462910049886276,0.825602143981655,0.273526021071423,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,148,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",155,1,1,0,-0.154303349962092,-0.462910049886276,-0.154303349962092,-0.462910049886276,-0.113967119982638,-0.843511809091467,-0.113719989560968,-0.848124556056963,-0.154303349962092,-0.77151674981046,-0.154303349962092,-0.77151674981046,0.708124968989057,-0.567709052387236,0.387346388786282,0.793823875053056,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,148,-0.154303349962092,-0.462910049886276,-0.113719989560968,-0.848124556056963,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,149,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",156,1,1,0,0.154303349962092,0.77151674981046,0.154303349962092,0.77151674981046,0.473062413536698,0.673793555172338,0.474901813351966,0.677865316057189,0.462910049886276,0.77151674981046,0.462910049886276,0.77151674981046,-0.838247132900372,-0.682151244270405,0.333996954734607,0.424502720949132,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,149,0.154303349962092,0.77151674981046,0.474901813351966,0.677865316057189,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
"UL","64QAM",20,150,"layer","matrix_column_major_matches_nr_resource_indices","matched_layer_domain_same_shape",157,1,1,0,0.77151674981046,-0.77151674981046,0.77151674981046,-0.77151674981046,0.777605032399096,-0.527749684252205,0.7822856899953,-0.529775458889555,0.77151674981046,-0.462910049886276,0.77151674981046,-0.462910049886276,-0.821752508320482,0.307654600335156,0.241981036052023,0.221779282890446,1,20,1,19,19,2,5.42594296123223,5.42594296123223,0.567776238250932,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence","UL",2,20,1,1,"64QAM",19,20,5.42594296123223,150,0.77151674981046,-0.77151674981046,0.7822856899953,-0.529775458889555,56.7776238250932,-4.91645573787417,"post_equalized_and_reference_unit_power_constellation","real_lls_evidence",2,2,"runtime_best_beam_per_link",4,4
