TraceID,LinkID,AbsoluteSlot,FieldName,Value,ProvenanceClass,SourceID,Observed,Status
"GEO-0226","LINK-0226",225,"RxPosition_m","-255.8603 103.693 3.612174","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0227","LINK-0227",226,"Distance3D_m","773.6124","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0227","LINK-0227",226,"PropagationDelay_s","2.5805e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0227","LINK-0227",226,"SignedDoppler_Hz","514.5066","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0227","LINK-0227",226,"TxPosition_m","251.0596 324.968 25.43959","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0227","LINK-0227",226,"RxPosition_m","92.83486 -431.9403 2.395813","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0228","LINK-0228",227,"Distance3D_m","364.6846","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0228","LINK-0228",227,"PropagationDelay_s","1.2165e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0228","LINK-0228",227,"SignedDoppler_Hz","-3928.8238","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0228","LINK-0228",227,"TxPosition_m","-408.8761 399.8935 28.46011","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0228","LINK-0228",227,"RxPosition_m","-241.0446 77.10001 3.323626","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0229","LINK-0229",228,"Distance3D_m","71.7271","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0229","LINK-0229",228,"PropagationDelay_s","2.3926e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0229","LINK-0229",228,"SignedDoppler_Hz","-3141.4875","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0229","LINK-0229",228,"TxPosition_m","-383.4633 183.5249 25.91013","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0229","LINK-0229",228,"RxPosition_m","-378.1146 115.8244 2.827471","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0230","LINK-0230",229,"Distance3D_m","604.5076","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0230","LINK-0230",229,"PropagationDelay_s","2.0164e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0230","LINK-0230",229,"SignedDoppler_Hz","-849.5667","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0230","LINK-0230",229,"TxPosition_m","371.1564 -145.3646 18.75925","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0230","LINK-0230",229,"RxPosition_m","-233.1784 -148.5302 4.660832","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0231","LINK-0231",230,"Distance3D_m","37.1694","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0231","LINK-0231",230,"PropagationDelay_s","1.2398e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0231","LINK-0231",230,"SignedDoppler_Hz","1025.3458","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0231","LINK-0231",230,"TxPosition_m","50.27738 -136.5082 19.6983","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0231","LINK-0231",230,"RxPosition_m","75.60158 -113.7059 4.855454","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0232","LINK-0232",231,"Distance3D_m","448.6344","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0232","LINK-0232",231,"PropagationDelay_s","1.4965e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0232","LINK-0232",231,"SignedDoppler_Hz","3159.018","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0232","LINK-0232",231,"TxPosition_m","-75.65751 121.6451 31.76442","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0232","LINK-0232",231,"RxPosition_m","-170.0546 -315.9519 2.25415","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0233","LINK-0233",232,"Distance3D_m","853.4487","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0233","LINK-0233",232,"PropagationDelay_s","2.8468e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0233","LINK-0233",232,"SignedDoppler_Hz","3409.6773","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0233","LINK-0233",232,"TxPosition_m","126.3451 -323.0731 26.78884","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0233","LINK-0233",232,"RxPosition_m","-225.9322 453.9014 2.582375","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0234","LINK-0234",233,"Distance3D_m","186.6615","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0234","LINK-0234",233,"PropagationDelay_s","6.2264e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0234","LINK-0234",233,"SignedDoppler_Hz","-1673.163","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0234","LINK-0234",233,"TxPosition_m","-151.3666 -416.3566 12.36143","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0234","LINK-0234",233,"RxPosition_m","-95.49189 -238.4852 3.289346","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0235","LINK-0235",234,"Distance3D_m","393.378","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0235","LINK-0235",234,"PropagationDelay_s","1.3122e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0235","LINK-0235",234,"SignedDoppler_Hz","-1785.6539","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0235","LINK-0235",234,"TxPosition_m","364.4521 106.1712 32.73398","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0235","LINK-0235",234,"RxPosition_m","205.193 464.6011 2.554571","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0236","LINK-0236",235,"Distance3D_m","540.4357","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0236","LINK-0236",235,"PropagationDelay_s","1.8027e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0236","LINK-0236",235,"SignedDoppler_Hz","-6302.748","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0236","LINK-0236",235,"TxPosition_m","496.1439 445.3387 38.61485","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0236","LINK-0236",235,"RxPosition_m","-7.195407 251.662 3.836202","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0237","LINK-0237",236,"Distance3D_m","1025.2108","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0237","LINK-0237",236,"PropagationDelay_s","3.4197e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0237","LINK-0237",236,"SignedDoppler_Hz","321.4056","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0237","LINK-0237",236,"TxPosition_m","456.2422 490.8377 17.94142","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0237","LINK-0237",236,"RxPosition_m","-372.5788 -112.4004 3.213695","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0238","LINK-0238",237,"Distance3D_m","549.0306","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0238","LINK-0238",237,"PropagationDelay_s","1.8314e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0238","LINK-0238",237,"SignedDoppler_Hz","-1134.3346","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0238","LINK-0238",237,"TxPosition_m","-87.17773 161.8945 38.97926","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0238","LINK-0238",237,"RxPosition_m","-440.1605 -257.217 4.580429","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0239","LINK-0239",238,"Distance3D_m","458.7273","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0239","LINK-0239",238,"PropagationDelay_s","1.5301e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0239","LINK-0239",238,"SignedDoppler_Hz","1700.42","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0239","LINK-0239",238,"TxPosition_m","404.9632 14.5849 37.69439","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0239","LINK-0239",238,"RxPosition_m","44.58002 296.381 3.846229","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0240","LINK-0240",239,"Distance3D_m","344.0162","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0240","LINK-0240",239,"PropagationDelay_s","1.1475e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0240","LINK-0240",239,"SignedDoppler_Hz","971.6211","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0240","LINK-0240",239,"TxPosition_m","127.1474 235.0981 24.1491","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0240","LINK-0240",239,"RxPosition_m","452.7486 126.0825 3.015774","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0241","LINK-0241",240,"Distance3D_m","658.7281","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0241","LINK-0241",240,"PropagationDelay_s","2.1973e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0241","LINK-0241",240,"SignedDoppler_Hz","1541.2042","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0241","LINK-0241",240,"TxPosition_m","-49.12722 -240.7537 31.46762","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0241","LINK-0241",240,"RxPosition_m","192.9051 371.3231 4.912292","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0242","LINK-0242",241,"Distance3D_m","153.2827","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0242","LINK-0242",241,"PropagationDelay_s","5.113e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0242","LINK-0242",241,"SignedDoppler_Hz","-2901.2545","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0242","LINK-0242",241,"TxPosition_m","245.71 -209.4415 14.9347","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0242","LINK-0242",241,"RxPosition_m","131.3602 -310.7108 2.118019","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0243","LINK-0243",242,"Distance3D_m","535.5812","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0243","LINK-0243",242,"PropagationDelay_s","1.7865e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0243","LINK-0243",242,"SignedDoppler_Hz","-7843.315","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0243","LINK-0243",242,"TxPosition_m","-11.4351 24.3555 17.6032","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0243","LINK-0243",242,"RxPosition_m","177.0818 -476.7268 2.595612","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0244","LINK-0244",243,"Distance3D_m","667.6205","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0244","LINK-0244",243,"PropagationDelay_s","2.2269e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0244","LINK-0244",243,"SignedDoppler_Hz","378.9108","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0244","LINK-0244",243,"TxPosition_m","333.0925 324.9773 11.42981","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0244","LINK-0244",243,"RxPosition_m","-325.2314 214.1738 4.4005","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0245","LINK-0245",244,"Distance3D_m","854.8842","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0245","LINK-0245",244,"PropagationDelay_s","2.8516e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0245","LINK-0245",244,"SignedDoppler_Hz","-7693.4947","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0245","LINK-0245",244,"TxPosition_m","-289.6026 -454.185 31.5855","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0245","LINK-0245",244,"RxPosition_m","10.63984 345.7249 2.85073","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0246","LINK-0246",245,"Distance3D_m","276.9274","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0246","LINK-0246",245,"PropagationDelay_s","9.2373e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0246","LINK-0246",245,"SignedDoppler_Hz","-2995.6873","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0246","LINK-0246",245,"TxPosition_m","-173.5054 -99.07071 21.50527","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0246","LINK-0246",245,"RxPosition_m","-443.6501 -41.10004 2.797261","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0247","LINK-0247",246,"Distance3D_m","845.1523","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0247","LINK-0247",246,"PropagationDelay_s","2.8191e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0247","LINK-0247",246,"SignedDoppler_Hz","3505.914","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0247","LINK-0247",246,"TxPosition_m","-485.9586 -332.8839 22.12805","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0247","LINK-0247",246,"RxPosition_m","197.1379 164.4579 4.445609","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0248","LINK-0248",247,"Distance3D_m","847.5751","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0248","LINK-0248",247,"PropagationDelay_s","2.8272e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0248","LINK-0248",247,"SignedDoppler_Hz","-7005.1871","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0248","LINK-0248",247,"TxPosition_m","204.6711 -331.7825 33.18223","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0248","LINK-0248",247,"RxPosition_m","-251.9031 381.7298 4.482466","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0249","LINK-0249",248,"Distance3D_m","176.4346","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0249","LINK-0249",248,"PropagationDelay_s","5.8852e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0249","LINK-0249",248,"SignedDoppler_Hz","728.019","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0249","LINK-0249",248,"TxPosition_m","-261.3736 148.8435 31.4181","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0249","LINK-0249",248,"RxPosition_m","-424.563 87.7222 3.803308","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0250","LINK-0250",249,"Distance3D_m","623.7927","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0250","LINK-0250",249,"PropagationDelay_s","2.0807e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0250","LINK-0250",249,"SignedDoppler_Hz","9206.6632","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0250","LINK-0250",249,"TxPosition_m","-97.66837 405.7715 10.0557","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0250","LINK-0250",249,"RxPosition_m","430.1563 73.37521 4.468476","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0251","LINK-0251",250,"Distance3D_m","67.1355","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0251","LINK-0251",250,"PropagationDelay_s","2.2394e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0251","LINK-0251",250,"SignedDoppler_Hz","-1059.0303","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0251","LINK-0251",250,"TxPosition_m","80.28528 -425.3414 19.16536","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0251","LINK-0251",250,"RxPosition_m","137.8843 -455.2013 1.905319","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0252","LINK-0252",251,"Distance3D_m","797.8465","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0252","LINK-0252",251,"PropagationDelay_s","2.6613e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0252","LINK-0252",251,"SignedDoppler_Hz","-6638.4821","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0252","LINK-0252",251,"TxPosition_m","477.2219 326.2767 35.70233","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0252","LINK-0252",251,"RxPosition_m","-309.2699 456.4579 3.416088","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0253","LINK-0253",252,"Distance3D_m","929.5479","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0253","LINK-0253",252,"PropagationDelay_s","3.1006e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0253","LINK-0253",252,"SignedDoppler_Hz","1861.6112","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0253","LINK-0253",252,"TxPosition_m","442.0943 443.2697 36.37912","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0253","LINK-0253",252,"RxPosition_m","-486.7828 455.7978 3.369722","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0254","LINK-0254",253,"Distance3D_m","712.2623","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0254","LINK-0254",253,"PropagationDelay_s","2.3759e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0254","LINK-0254",253,"SignedDoppler_Hz","-3851.6671","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0254","LINK-0254",253,"TxPosition_m","-122.4825 235.5675 39.77653","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0254","LINK-0254",253,"RxPosition_m","151.2136 -420.9521 2.492915","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0255","LINK-0255",254,"Distance3D_m","249.553","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0255","LINK-0255",254,"PropagationDelay_s","8.3242e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0255","LINK-0255",254,"SignedDoppler_Hz","2130.2667","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0255","LINK-0255",254,"TxPosition_m","-295.9762 225.6233 25.78386","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0255","LINK-0255",254,"RxPosition_m","-62.81859 311.2514 1.658292","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0256","LINK-0256",255,"Distance3D_m","40.447","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0256","LINK-0256",255,"PropagationDelay_s","1.3492e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0256","LINK-0256",255,"SignedDoppler_Hz","4091.9889","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0256","LINK-0256",255,"TxPosition_m","-40.48741 476.9951 39.59822","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0256","LINK-0256",255,"RxPosition_m","-23.7942 475.3309 2.794312","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0257","LINK-0257",256,"Distance3D_m","190.914","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0257","LINK-0257",256,"PropagationDelay_s","6.3682e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0257","LINK-0257",256,"SignedDoppler_Hz","-2434.8933","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0257","LINK-0257",256,"TxPosition_m","392.5067 -462.0743 16.95869","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0257","LINK-0257",256,"RxPosition_m","204.8496 -495.0188 4.807509","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0258","LINK-0258",257,"Distance3D_m","818.2419","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0258","LINK-0258",257,"PropagationDelay_s","2.7294e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0258","LINK-0258",257,"SignedDoppler_Hz","-251.6296","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0258","LINK-0258",257,"TxPosition_m","134.8603 273.1186 39.01588","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0258","LINK-0258",257,"RxPosition_m","-220.9677 -462.8837 4.276821","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0259","LINK-0259",258,"Distance3D_m","673.1477","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0259","LINK-0259",258,"PropagationDelay_s","2.2454e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0259","LINK-0259",258,"SignedDoppler_Hz","1044.955","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0259","LINK-0259",258,"TxPosition_m","-252.6106 -266.5558 39.96518","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0259","LINK-0259",258,"RxPosition_m","389.5057 -464.9713 1.939534","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0260","LINK-0260",259,"Distance3D_m","434.3727","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0260","LINK-0260",259,"PropagationDelay_s","1.4489e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0260","LINK-0260",259,"SignedDoppler_Hz","1706.7665","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0260","LINK-0260",259,"TxPosition_m","-117.7099 335.7283 34.43409","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0260","LINK-0260",259,"RxPosition_m","305.051 430.9513 4.67893","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0261","LINK-0261",260,"Distance3D_m","393.1861","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0261","LINK-0261",260,"PropagationDelay_s","1.3115e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0261","LINK-0261",260,"SignedDoppler_Hz","4756.4589","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0261","LINK-0261",260,"TxPosition_m","448.645 188.8255 28.20697","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0261","LINK-0261",260,"RxPosition_m","58.16281 149.7803 3.825764","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0262","LINK-0262",261,"Distance3D_m","207.9879","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0262","LINK-0262",261,"PropagationDelay_s","6.9377e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0262","LINK-0262",261,"SignedDoppler_Hz","7740.135","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0262","LINK-0262",261,"TxPosition_m","-167.8452 110.5548 39.42023","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0262","LINK-0262",261,"RxPosition_m","-290.0749 274.6378 2.061714","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0263","LINK-0263",262,"Distance3D_m","141.0839","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0263","LINK-0263",262,"PropagationDelay_s","4.7061e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0263","LINK-0263",262,"SignedDoppler_Hz","7072.754","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0263","LINK-0263",262,"TxPosition_m","-373.9902 143.3893 34.72193","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0263","LINK-0263",262,"RxPosition_m","-355.6252 7.054864 3.411653","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0264","LINK-0264",263,"Distance3D_m","337.1168","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0264","LINK-0264",263,"PropagationDelay_s","1.1245e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0264","LINK-0264",263,"SignedDoppler_Hz","7206.0044","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0264","LINK-0264",263,"TxPosition_m","-130.894 -379.484 37.94421","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0264","LINK-0264",263,"RxPosition_m","-56.4462 -52.6925 1.7137","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
