ScenarioID,ConfigHash,RunTag,RunnerProfile,Category,ParameterName,ConfiguredValue,ResolvedRuntimeValue,ResolvedMATLABPath,RuntimeConsumer,BrowserExposed,YAMLExposed,RuntimeDerived,HiddenFallbackRemoved,OwnershipClass,SourceOfTruth,CanonicalArtifact,Definition
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.adaptation_delay_model","baseline","baseline","phy.linkAdaptation.delayModel","buildInternalConfig -> cfg.phy.linkAdaptation.delayModel",0,1,0,1,"yaml_only","yaml_link_adaptation.adaptation_delay_model","reports/csv/config_roundtrip_verification.csv","Adaptation delay model is YAML-owned and reaches the runtime scheduler/AMC controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","link_adaptation.beam_adaptation_policy","fixed","fixed","phy.linkAdaptation.beamPolicy","buildInternalConfig -> cfg.phy.linkAdaptation.beamPolicy",0,1,0,1,"yaml_only","yaml_link_adaptation.beam_adaptation_policy","reports/csv/config_roundtrip_verification.csv","Beam adaptation policy reaches the runtime link-adaptation controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","reference_signals.pmi_codebook_mode","type1_su_mimo","type1_su_mimo","phy.csi.pmiCodebookMode","buildInternalConfig -> cfg.phy.csi.pmiCodebookMode",1,1,0,1,"browser_exposed","browser_or_yaml_reference_signals.pmi_codebook_mode","reports/csv/config_roundtrip_verification.csv","PMI codebook mode reaches the runtime CSI/precoding controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","csi_acquisition_and_reporting.channel_state_information_mode","PMI+CQI+RI","PMI+CQI+RI","phy.csi.feedbackMode","buildInternalConfig -> cfg.phy.csi.feedbackMode",0,1,0,1,"yaml_only","yaml_csi_acquisition_and_reporting.channel_state_information_mode","reports/csv/config_roundtrip_verification.csv","CSI feedback mode is YAML-owned and reaches the runtime CSI controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","csi_acquisition_and_reporting.cqi_policy","baseline","baseline","phy.csi.cqiPolicy","buildInternalConfig -> cfg.phy.csi.cqiPolicy; derived enable flag cfg.phy.csi.reportCQI",0,1,0,1,"yaml_only","yaml_csi_acquisition_and_reporting.cqi_policy","reports/csv/config_roundtrip_verification.csv","CQI reporting policy token remains a policy token; the reportCQI boolean is exported separately as derived evidence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","csi_acquisition_and_reporting.pmi_policy","baseline","baseline","phy.csi.pmiPolicy","buildInternalConfig -> cfg.phy.csi.pmiPolicy; derived enable flag cfg.phy.csi.reportPMI",1,1,0,1,"browser_exposed","browser_or_yaml_csi_acquisition_and_reporting.pmi_policy","reports/csv/config_roundtrip_verification.csv","PMI reporting policy token remains a policy token; the reportPMI boolean is exported separately as derived evidence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","csi_acquisition_and_reporting.ri_policy","baseline","baseline","phy.csi.riPolicy","buildInternalConfig -> cfg.phy.csi.riPolicy; derived enable flag cfg.phy.csi.reportRI",0,1,0,1,"yaml_only","yaml_csi_acquisition_and_reporting.ri_policy","reports/csv/config_roundtrip_verification.csv","RI reporting policy token remains a policy token; the reportRI boolean is exported separately as derived evidence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","csi_acquisition_and_reporting.cri_policy","disabled","disabled","phy.csi.criPolicy","buildInternalConfig -> cfg.phy.csi.criPolicy; derived enable flag cfg.phy.csi.reportCRI",0,1,0,1,"yaml_only","yaml_csi_acquisition_and_reporting.cri_policy","reports/csv/config_roundtrip_verification.csv","CRI reporting policy token remains a policy token; the reportCRI boolean is exported separately as derived evidence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","csi_acquisition_and_reporting.report_payload_mode","compressed","compressed","phy.csi.reportPayloadMode","buildInternalConfig -> cfg.phy.csi.reportPayloadMode",0,1,0,1,"yaml_only","yaml_csi_acquisition_and_reporting.report_payload_mode","reports/csv/config_roundtrip_verification.csv","CSI payload-packing mode is YAML-owned and reaches the runtime CSI controller."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","beam_precoding","waveform.transform_precoding_enabled","0","0","phy.pusch.transformPrecoding","buildInternalConfig -> cfg.phy.pusch.transformPrecoding",1,1,0,1,"browser_exposed","browser_or_yaml_waveform.transform_precoding_enabled","air_interface/csv/ul_pusch_trials.csv","Transform precoding configuration reaches runtime UL waveform and raw trial evidence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.backend","mysql_web","mysql_web","outputs.storageBackend","buildInternalConfig -> cfg.outputs.storageBackend",0,1,0,1,"yaml_only","yaml_output.backend","reports/csv/config_roundtrip_verification.csv","Output backend is YAML-owned and determines filesystem vs DB artifact persistence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.database_host","localhost","localhost","outputs.databaseHost","buildInternalConfig -> cfg.outputs.databaseHost",0,1,0,1,"yaml_only","yaml_output.database_host","reports/csv/config_roundtrip_verification.csv","Database host is YAML-owned for DB-backed artifact persistence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.database_port","3306","3306","outputs.databasePort","buildInternalConfig -> cfg.outputs.databasePort",0,1,0,1,"yaml_only","yaml_output.database_port","reports/csv/config_roundtrip_verification.csv","Database port is YAML-owned for DB-backed artifact persistence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.database_schema","sixgr_results","sixgr_results","outputs.databaseSchema","buildInternalConfig -> cfg.outputs.databaseSchema",0,1,0,1,"yaml_only","yaml_output.database_schema","reports/csv/config_roundtrip_verification.csv","Database schema is YAML-owned for DB-backed artifact persistence."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.save_csv","1","1","outputs.saveCSV","buildInternalConfig -> cfg.outputs.saveCSV",0,1,0,1,"yaml_only","yaml_output.save_csv","reports/csv/config_roundtrip_verification.csv","CSV export enablement is YAML-owned and reaches the runtime artifact writer."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.save_mat","1","1","outputs.saveMAT","buildInternalConfig -> cfg.outputs.saveMAT",0,1,0,1,"yaml_only","yaml_output.save_mat","reports/csv/config_roundtrip_verification.csv","MAT export enablement is YAML-owned and reaches the runtime artifact writer."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.save_figures","1","1","outputs.saveFigures","buildInternalConfig -> cfg.outputs.saveFigures",0,1,0,1,"yaml_only","yaml_output.save_figures","reports/csv/config_roundtrip_verification.csv","Figure export enablement is YAML-owned and reaches the runtime artifact writer."
"lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","waveform_bundle","exports","output.save_png","1","1","outputs.savePNG","buildInternalConfig -> cfg.outputs.savePNG",0,1,0,1,"yaml_only","yaml_output.save_png","reports/csv/config_roundtrip_verification.csv","PNG export enablement is YAML-owned and reaches the runtime artifact writer."
